,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
41874,10,6,312692.0,9,13.0,4,12,1,4,1,0.0,0.0,12.0,38,<=50K
41875,11,3,111520.0,1,7.0,4,6,4,4,0,0.0,0.0,40.0,26,<=50K
41876,33,4,304955.0,9,13.0,2,11,0,4,1,0.0,0.0,60.0,38,>50K
41877,11,3,288598.0,11,9.0,2,2,0,4,1,0.0,0.0,35.0,38,<=50K
41878,44,5,117387.0,1,7.0,2,3,0,4,1,0.0,0.0,20.0,38,<=50K
41879,15,3,230484.0,5,4.0,5,11,4,4,0,0.0,0.0,35.0,38,<=50K
41880,13,0,319280.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,<=50K
41881,34,1,186416.0,9,13.0,0,0,1,4,0,0.0,0.0,40.0,38,<=50K
41882,23,1,147372.0,15,10.0,4,10,1,4,1,0.0,2444.0,40.0,38,>50K
41883,19,3,145933.0,11,9.0,4,3,1,4,1,0.0,2258.0,70.0,38,<=50K
41884,11,3,110164.0,15,10.0,0,7,2,2,1,0.0,0.0,24.0,38,<=50K
41885,32,3,225454.0,7,12.0,2,9,0,4,1,0.0,0.0,45.0,38,>50K
41886,44,5,220342.0,5,4.0,2,13,0,4,1,0.0,0.0,30.0,38,<=50K
41887,24,5,144002.0,9,13.0,2,3,0,4,1,0.0,0.0,60.0,38,>50K
41888,38,3,225365.0,11,9.0,6,7,4,4,0,0.0,0.0,30.0,38,<=50K
41889,19,3,187983.0,9,13.0,2,9,5,4,0,0.0,0.0,40.0,38,<=50K
41890,4,3,89991.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,<=50K
41891,40,5,225913.0,15,10.0,2,13,0,4,1,0.0,0.0,45.0,38,>50K
41892,32,4,229737.0,14,15.0,2,9,0,4,1,99999.0,0.0,37.0,38,>50K
41893,42,3,145574.0,1,7.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
41894,24,3,274363.0,15,10.0,5,11,1,4,1,0.0,0.0,80.0,38,>50K
41895,42,3,365390.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
41896,3,3,266467.0,11,9.0,4,7,3,4,1,0.0,0.0,25.0,38,<=50K
41897,25,3,183384.0,15,10.0,0,0,1,2,0,0.0,0.0,40.0,38,<=50K
41898,24,1,112797.0,12,14.0,0,9,4,4,0,0.0,0.0,60.0,38,<=50K
41899,28,0,76008.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,>50K
41900,19,3,156780.0,11,9.0,4,11,2,1,0,0.0,0.0,40.0,38,<=50K
41901,25,1,186909.0,7,12.0,2,3,5,4,0,0.0,0.0,45.0,38,>50K
41902,8,3,25497.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
41903,28,3,102771.0,11,9.0,2,2,0,4,1,0.0,1887.0,40.0,38,>50K
41904,41,5,248841.0,11,9.0,2,11,0,4,1,15024.0,0.0,40.0,38,>50K
41905,22,3,30916.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
41906,17,3,123270.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
41907,5,5,210165.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,<=50K
41908,27,3,222596.0,11,9.0,0,12,1,4,1,0.0,0.0,50.0,38,>50K
41909,36,4,188067.0,15,10.0,6,11,4,4,0,0.0,0.0,40.0,38,<=50K
41910,5,3,119592.0,7,12.0,4,5,1,2,1,0.0,2824.0,40.0,38,>50K
41911,10,3,250314.0,6,5.0,2,10,0,4,1,0.0,0.0,40.0,12,<=50K
41912,43,3,205934.0,11,9.0,5,7,1,4,0,0.0,0.0,25.0,38,<=50K
41913,29,3,186172.0,9,13.0,2,9,0,4,1,3103.0,0.0,40.0,38,>50K
41914,39,4,98418.0,14,15.0,2,9,0,4,1,99999.0,0.0,40.0,38,>50K
41915,19,3,329980.0,9,13.0,4,3,1,4,1,27828.0,0.0,40.0,38,>50K
41916,39,3,147653.0,11,9.0,0,0,4,4,0,0.0,0.0,32.0,38,<=50K
41917,18,3,195946.0,15,10.0,2,9,0,1,1,0.0,0.0,40.0,29,>50K
41918,12,4,168221.0,9,13.0,2,3,0,4,1,0.0,1740.0,70.0,38,<=50K
41919,2,3,151801.0,0,6.0,4,5,3,4,1,0.0,0.0,39.0,38,<=50K
41920,21,3,177154.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
41921,23,0,73883.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,>50K
41922,35,3,175714.0,7,12.0,2,3,0,4,1,0.0,0.0,55.0,38,>50K
41923,5,3,43535.0,15,10.0,2,3,5,4,0,0.0,0.0,40.0,38,<=50K
41924,15,6,104509.0,11,9.0,0,7,1,4,0,0.0,0.0,25.0,38,<=50K
41925,10,3,118230.0,9,13.0,4,3,3,4,0,0.0,0.0,40.0,38,<=50K
41926,8,3,152046.0,9,13.0,4,9,3,4,0,0.0,0.0,40.0,12,<=50K
41927,19,3,52327.0,12,14.0,2,9,0,3,1,0.0,0.0,40.0,19,>50K
41928,5,3,218886.0,2,8.0,4,5,3,0,1,0.0,0.0,40.0,38,<=50K
41929,15,5,84119.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,<=50K
41930,20,3,189674.0,9,13.0,5,3,4,2,0,0.0,0.0,40.0,38,<=50K
41931,5,3,222993.0,11,9.0,4,9,3,4,1,0.0,0.0,54.0,38,<=50K
41932,12,3,47429.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,>50K
41933,25,3,144995.0,13,1.0,4,5,1,4,1,0.0,0.0,25.0,38,<=50K
41934,28,3,187969.0,8,11.0,4,11,1,4,0,0.0,0.0,38.0,38,<=50K
41935,16,3,288398.0,9,13.0,0,0,1,4,0,0.0,0.0,45.0,38,<=50K
41936,22,3,114591.0,15,10.0,5,9,4,4,0,0.0,0.0,40.0,38,<=50K
41937,10,3,167737.0,2,8.0,4,6,1,4,1,0.0,0.0,45.0,38,<=50K
41938,36,1,248834.0,9,13.0,2,9,5,4,0,0.0,0.0,50.0,38,>50K
41939,13,3,165686.0,9,13.0,4,7,1,4,0,0.0,0.0,40.0,38,<=50K
41940,35,5,40200.0,15,10.0,6,2,1,2,1,0.0,0.0,35.0,38,<=50K
41941,26,4,117158.0,9,13.0,2,11,0,4,1,15024.0,0.0,60.0,38,>50K
41942,30,1,216657.0,12,14.0,4,9,1,4,1,0.0,0.0,35.0,38,>50K
41943,44,3,124242.0,11,9.0,2,10,0,2,1,0.0,0.0,40.0,18,<=50K
41944,22,1,239119.0,12,14.0,0,9,1,2,1,0.0,0.0,40.0,5,<=50K
41945,30,3,190072.0,15,10.0,0,11,4,4,1,0.0,0.0,50.0,38,<=50K
41946,2,3,378114.0,11,9.0,2,2,0,4,1,0.0,0.0,25.0,38,<=50K
41947,20,3,236990.0,15,10.0,2,6,0,4,1,3464.0,0.0,40.0,38,<=50K
41948,14,3,101761.0,11,9.0,2,2,0,4,1,0.0,0.0,51.0,38,<=50K
41949,52,5,37745.0,8,11.0,2,11,0,4,1,0.0,0.0,8.0,38,<=50K
41950,5,3,424494.0,15,10.0,4,9,3,4,1,0.0,0.0,25.0,38,<=50K
41951,12,3,130438.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,<=50K
41952,7,3,100605.0,15,10.0,4,6,3,3,1,0.0,0.0,14.0,38,<=50K
41953,25,3,220776.0,11,9.0,5,5,4,4,1,0.0,0.0,40.0,30,<=50K
41954,13,1,154950.0,9,13.0,2,10,0,4,1,0.0,0.0,72.0,38,>50K
41955,11,3,192283.0,12,14.0,3,11,1,4,0,0.0,0.0,80.0,38,>50K
41956,10,3,210765.0,8,11.0,4,5,1,4,1,0.0,0.0,40.0,38,<=50K
41957,36,3,147476.0,11,9.0,0,3,1,2,0,0.0,0.0,40.0,38,<=50K
41958,18,6,193241.0,11,9.0,2,2,0,4,1,0.0,1651.0,40.0,38,<=50K
41959,5,3,109053.0,2,8.0,2,13,0,4,1,0.0,0.0,40.0,38,<=50K
41960,8,3,265618.0,11,9.0,5,10,3,2,1,0.0,0.0,40.0,38,<=50K
41961,21,1,172855.0,9,13.0,2,9,5,2,0,0.0,1887.0,40.0,38,>50K
41962,10,3,68848.0,9,13.0,4,0,4,4,0,0.0,0.0,35.0,38,<=50K
41963,13,3,229051.0,6,5.0,2,7,0,4,1,0.0,0.0,37.0,38,<=50K
41964,10,3,106039.0,9,13.0,0,9,3,4,0,0.0,0.0,50.0,38,<=50K
41965,8,3,112835.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,<=50K
41966,19,3,205396.0,11,9.0,6,9,1,4,0,0.0,0.0,4.0,38,<=50K
41967,15,3,283400.0,11,9.0,4,6,1,4,0,0.0,0.0,40.0,38,<=50K
41968,53,3,195739.0,0,6.0,6,2,4,4,1,0.0,0.0,45.0,38,<=50K
41969,33,3,36480.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
41970,23,3,303291.0,15,10.0,2,7,5,4,0,0.0,0.0,35.0,38,<=50K
41971,17,3,293900.0,1,7.0,3,2,1,2,1,0.0,0.0,55.0,38,<=50K
41972,40,5,165922.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,<=50K
41973,22,3,65738.0,12,14.0,4,7,1,4,0,0.0,0.0,32.0,38,<=50K
41974,32,3,175070.0,15,10.0,0,7,4,4,0,0.0,0.0,40.0,38,<=50K
41975,26,3,339814.0,15,10.0,2,9,0,4,1,5178.0,0.0,40.0,38,>50K
41976,9,3,150132.0,11,9.0,4,0,1,4,0,0.0,0.0,45.0,38,<=50K
41977,14,3,377374.0,15,10.0,0,0,4,2,0,0.0,0.0,40.0,23,<=50K
41978,43,5,166153.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,<=50K
41979,29,3,110171.0,12,14.0,2,9,0,4,1,15024.0,0.0,50.0,38,>50K
41980,9,3,94477.0,15,10.0,2,13,0,4,1,7298.0,0.0,55.0,38,>50K
41981,10,3,194243.0,14,15.0,4,9,3,4,0,0.0,0.0,40.0,38,<=50K
41982,14,3,106347.0,15,10.0,2,0,5,2,0,0.0,0.0,40.0,38,<=50K
41983,42,3,214865.0,11,9.0,6,3,4,4,0,0.0,0.0,50.0,38,<=50K
41984,2,3,185619.0,15,10.0,4,9,3,4,0,0.0,0.0,20.0,38,<=50K
41985,1,3,96445.0,15,10.0,4,7,3,4,0,0.0,0.0,24.0,38,<=50K
41986,5,3,102632.0,15,10.0,2,3,0,4,1,0.0,0.0,45.0,38,<=50K
41987,7,3,209034.0,7,12.0,2,11,3,4,0,0.0,0.0,20.0,38,<=50K
41988,36,6,153486.0,0,6.0,2,13,0,4,1,0.0,0.0,40.0,38,>50K
41989,26,3,144371.0,11,9.0,2,5,0,4,1,0.0,0.0,42.0,38,>50K
41990,7,3,186213.0,15,10.0,2,12,0,4,1,0.0,0.0,50.0,38,>50K
41991,43,3,188236.0,0,6.0,6,12,4,4,0,0.0,0.0,40.0,38,<=50K
41992,7,3,418405.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
41993,35,0,125796.0,11,9.0,4,0,1,2,1,0.0,0.0,40.0,38,<=50K
41994,15,3,183304.0,8,11.0,2,13,0,4,1,0.0,0.0,99.0,38,>50K
41995,17,3,329587.0,0,6.0,5,7,1,4,0,0.0,0.0,35.0,38,<=50K
41996,18,1,182570.0,7,12.0,2,10,0,4,1,0.0,0.0,40.0,38,>50K
41997,21,3,446654.0,6,5.0,3,5,1,4,1,0.0,0.0,40.0,25,<=50K
41998,17,5,254304.0,11,9.0,2,4,0,4,1,4508.0,0.0,90.0,38,<=50K
41999,36,1,131258.0,14,15.0,4,9,1,4,0,0.0,0.0,50.0,38,>50K
42000,6,3,103632.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,<=50K
42001,23,3,241895.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
42002,23,3,244945.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
42003,33,3,20795.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,38,>50K
42004,0,3,347322.0,0,6.0,4,11,3,4,0,0.0,0.0,20.0,38,<=50K
42005,36,1,103995.0,9,13.0,0,9,1,4,0,0.0,1876.0,54.0,38,<=50K
42006,15,3,53206.0,9,13.0,0,2,1,4,1,0.0,0.0,50.0,38,>50K
42007,26,3,387839.0,11,9.0,4,9,2,4,0,0.0,0.0,40.0,38,<=50K
42008,1,3,57108.0,1,7.0,4,11,3,4,1,0.0,0.0,16.0,38,<=50K
42009,45,3,177791.0,0,6.0,0,7,3,4,0,0.0,0.0,40.0,38,<=50K
42010,28,3,33794.0,12,14.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
42011,29,3,249935.0,10,16.0,2,9,0,4,1,0.0,0.0,70.0,38,<=50K
42012,56,5,241121.0,5,4.0,2,4,0,4,1,0.0,0.0,40.0,38,<=50K
42013,47,3,98586.0,10,16.0,2,9,0,4,1,0.0,0.0,60.0,38,>50K
42014,9,3,181920.0,9,13.0,2,9,5,4,0,0.0,0.0,45.0,38,>50K
42015,6,3,434467.0,11,9.0,4,11,1,4,1,0.0,0.0,48.0,38,<=50K
42016,13,3,113364.0,11,9.0,4,6,2,4,1,0.0,0.0,40.0,39,<=50K
42017,34,3,249706.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,38,<=50K
42018,18,5,95455.0,9,13.0,0,3,4,4,0,0.0,0.0,55.0,38,<=50K
42019,22,3,209867.0,15,10.0,4,0,1,4,0,13550.0,0.0,45.0,38,>50K
42020,18,4,79586.0,12,14.0,2,9,0,1,1,0.0,0.0,40.0,18,>50K
42021,24,3,289669.0,11,9.0,6,6,1,4,0,0.0,0.0,40.0,38,<=50K
42022,14,3,347166.0,15,10.0,0,2,3,4,1,4650.0,0.0,40.0,38,<=50K
42023,23,3,53835.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,>50K
42024,29,1,14878.0,14,15.0,2,9,0,1,1,0.0,0.0,40.0,29,>50K
42025,14,3,266126.0,11,9.0,4,7,1,4,0,0.0,0.0,30.0,38,<=50K
42026,24,4,146659.0,15,10.0,0,6,1,4,0,0.0,0.0,40.0,15,<=50K
42027,25,3,125280.0,9,13.0,2,3,0,4,1,3137.0,0.0,40.0,38,<=50K
42028,6,3,173535.0,11,9.0,4,11,3,4,1,0.0,0.0,40.0,38,<=50K
42029,4,3,77665.0,15,10.0,4,9,3,4,1,0.0,0.0,35.0,38,<=50K
42030,32,3,280525.0,15,10.0,2,0,0,4,1,0.0,0.0,45.0,38,>50K
42031,36,3,479621.0,8,11.0,0,12,1,2,1,0.0,0.0,40.0,38,<=50K
42032,21,1,194630.0,9,13.0,4,10,1,4,0,4787.0,0.0,43.0,38,>50K
42033,19,3,247600.0,7,12.0,0,3,4,1,0,0.0,0.0,40.0,35,<=50K
42034,15,3,258406.0,15,10.0,4,2,4,4,1,0.0,0.0,72.0,25,<=50K
42035,3,3,107746.0,1,7.0,4,13,2,4,1,0.0,0.0,40.0,12,<=50K
42036,0,3,47407.0,1,7.0,4,9,3,4,1,0.0,0.0,10.0,38,<=50K
42037,5,3,229987.0,15,10.0,4,12,2,1,0,0.0,0.0,32.0,38,<=50K
42038,8,3,312338.0,8,11.0,4,2,4,0,1,0.0,0.0,40.0,38,<=50K
42039,41,3,225394.0,11,9.0,2,2,0,4,1,0.0,1902.0,40.0,38,<=50K
42040,7,3,373718.0,15,10.0,4,4,1,4,1,0.0,0.0,20.0,38,<=50K
42041,31,6,120131.0,11,9.0,0,2,3,4,1,8614.0,0.0,40.0,38,>50K
42042,3,3,472789.0,3,2.0,4,4,1,4,1,0.0,0.0,30.0,7,<=50K
42043,43,5,27886.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
42044,3,3,138352.0,11,9.0,4,7,2,4,1,0.0,0.0,30.0,38,<=50K
42045,35,3,123011.0,15,10.0,2,3,0,4,1,0.0,0.0,45.0,38,>50K
42046,19,3,306567.0,11,9.0,2,13,5,4,0,0.0,0.0,40.0,38,>50K
42047,29,1,187749.0,9,13.0,2,9,0,1,1,0.0,0.0,40.0,29,>50K
42048,5,3,260594.0,1,7.0,4,11,4,4,0,0.0,0.0,25.0,38,<=50K
42049,2,3,236879.0,15,10.0,4,3,3,4,0,0.0,0.0,35.0,38,<=50K
42050,20,3,186808.0,11,9.0,4,11,4,4,1,0.0,0.0,40.0,38,<=50K
42051,13,3,373213.0,8,11.0,0,11,1,4,0,0.0,0.0,40.0,38,>50K
42052,27,3,187629.0,7,12.0,4,2,1,4,1,0.0,0.0,25.0,38,<=50K
42053,46,3,106648.0,11,9.0,2,9,0,4,1,0.0,0.0,25.0,38,<=50K
42054,5,3,305781.0,11,9.0,4,11,1,4,1,0.0,0.0,45.0,1,<=50K
42055,14,4,256362.0,9,13.0,2,11,0,4,1,3908.0,0.0,50.0,38,<=50K
42056,0,3,239947.0,1,7.0,4,0,3,4,1,0.0,0.0,40.0,38,<=50K
42057,4,3,349041.0,11,9.0,4,5,1,4,1,0.0,0.0,40.0,38,<=50K
42058,50,3,105252.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
42059,29,3,182715.0,5,4.0,0,3,1,4,1,0.0,0.0,40.0,38,<=50K
42060,12,3,166210.0,11,9.0,0,5,3,4,1,0.0,0.0,50.0,38,<=50K
42061,3,3,113200.0,15,10.0,4,5,3,4,0,0.0,0.0,6.0,38,<=50K
42062,10,3,142075.0,15,10.0,4,7,3,4,1,0.0,0.0,24.0,38,<=50K
42063,18,3,454843.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
42064,2,3,142219.0,15,10.0,4,0,3,4,0,0.0,0.0,30.0,38,<=50K
42065,19,3,112512.0,2,8.0,5,7,4,4,0,0.0,0.0,40.0,25,<=50K
42066,26,3,212894.0,9,13.0,2,3,0,4,1,15024.0,0.0,50.0,38,>50K
42067,45,6,265201.0,9,13.0,0,9,1,4,1,0.0,0.0,40.0,38,<=50K
42068,11,3,251905.0,14,15.0,4,9,1,4,1,0.0,2339.0,40.0,1,<=50K
42069,1,3,170627.0,1,7.0,4,7,3,4,0,0.0,0.0,15.0,38,<=50K
42070,42,3,354037.0,14,15.0,2,13,0,2,1,15024.0,0.0,50.0,38,>50K
42071,20,3,259089.0,9,13.0,0,3,1,4,1,0.0,0.0,40.0,38,<=50K
42072,10,3,21856.0,15,10.0,4,2,1,2,1,0.0,0.0,40.0,38,<=50K
42073,29,1,207946.0,12,14.0,0,9,4,4,0,0.0,0.0,43.0,38,<=50K
42074,12,3,77009.0,1,7.0,5,11,1,4,0,0.0,2754.0,42.0,38,<=50K
42075,16,3,36539.0,9,13.0,2,3,5,4,0,0.0,0.0,40.0,38,>50K
42076,45,3,176811.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
42077,29,3,456062.0,10,16.0,2,9,0,4,1,0.0,2415.0,55.0,38,>50K
42078,11,3,277746.0,0,6.0,2,6,0,4,1,0.0,0.0,40.0,38,<=50K
42079,5,3,288132.0,15,10.0,4,11,3,4,0,0.0,0.0,35.0,38,<=50K
42080,29,0,344415.0,12,14.0,2,1,0,4,1,0.0,1887.0,40.0,38,>50K
42081,37,4,206964.0,15,10.0,2,11,0,4,1,0.0,1977.0,40.0,38,>50K
42082,17,3,198091.0,11,9.0,2,2,0,4,1,0.0,0.0,72.0,38,<=50K
42083,50,3,150264.0,10,16.0,2,9,0,4,1,0.0,0.0,20.0,1,>50K
42084,45,3,588484.0,9,13.0,2,11,0,4,1,0.0,0.0,20.0,38,>50K
42085,13,3,113364.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,30,<=50K
42086,2,3,270551.0,11,9.0,4,7,3,4,1,0.0,0.0,20.0,38,<=50K
42087,32,3,31478.0,5,4.0,2,9,0,4,1,0.0,0.0,99.0,38,<=50K
42088,10,3,190525.0,8,11.0,4,6,4,4,1,0.0,0.0,45.0,38,<=50K
42089,19,3,153066.0,15,10.0,2,2,0,4,1,0.0,0.0,50.0,38,>50K
42090,35,3,150393.0,9,13.0,2,6,0,4,1,0.0,0.0,40.0,38,>50K
42091,30,3,99911.0,2,8.0,3,3,1,4,0,0.0,0.0,55.0,38,<=50K
42092,40,1,343447.0,11,9.0,0,10,1,4,0,0.0,0.0,40.0,38,<=50K
42093,47,3,169482.0,15,10.0,3,3,4,4,0,0.0,0.0,40.0,38,<=50K
42094,39,3,32855.0,11,9.0,0,9,1,4,1,0.0,0.0,40.0,38,<=50K
42095,36,3,194501.0,1,7.0,6,7,3,4,0,0.0,0.0,47.0,38,<=50K
42096,36,3,177705.0,9,13.0,2,2,0,4,1,0.0,0.0,44.0,38,>50K
42097,14,3,123983.0,15,10.0,5,11,4,1,1,0.0,0.0,40.0,34,<=50K
42098,24,3,138975.0,9,13.0,2,3,0,4,1,7688.0,0.0,45.0,38,>50K
42099,28,1,235431.0,11,9.0,5,7,4,2,0,0.0,0.0,40.0,38,<=50K
42100,46,3,83043.0,9,13.0,2,9,0,4,1,0.0,2179.0,45.0,38,<=50K
42101,28,6,130206.0,11,9.0,0,0,2,4,0,0.0,0.0,40.0,38,<=50K
42102,6,3,210053.0,15,10.0,4,7,1,4,0,0.0,0.0,28.0,38,<=50K
42103,22,1,249392.0,12,14.0,2,9,0,4,1,0.0,0.0,72.0,38,<=50K
42104,14,3,87418.0,8,11.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
42105,18,5,190387.0,9,13.0,2,4,0,4,1,0.0,0.0,45.0,38,<=50K
42106,37,3,176240.0,12,14.0,2,13,0,4,1,7688.0,0.0,60.0,38,>50K
42107,5,3,211013.0,15,10.0,4,9,3,4,0,0.0,0.0,40.0,25,<=50K
42108,23,1,105862.0,9,13.0,0,9,4,4,0,5455.0,0.0,40.0,38,<=50K
42109,38,5,185195.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
42110,14,3,173495.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
42111,41,4,78634.0,1,7.0,2,13,0,4,1,0.0,0.0,60.0,38,<=50K
42112,14,3,147284.0,10,16.0,2,9,0,4,1,0.0,1977.0,99.0,38,>50K
42113,29,5,82572.0,11,9.0,6,7,2,4,0,0.0,0.0,40.0,38,<=50K
42114,21,3,154641.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
42115,5,1,39236.0,15,10.0,4,9,3,4,0,594.0,0.0,25.0,38,<=50K
42116,0,3,64785.0,0,6.0,4,9,3,4,1,0.0,0.0,30.0,38,<=50K
42117,31,5,179337.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,8,<=50K
42118,56,3,173047.0,9,13.0,2,9,0,4,1,0.0,0.0,15.0,38,<=50K
42119,8,3,264012.0,9,13.0,2,0,0,4,1,0.0,0.0,45.0,38,>50K
42120,36,0,227836.0,15,10.0,0,4,1,4,1,0.0,0.0,40.0,38,<=50K
42121,29,3,321327.0,15,10.0,2,13,0,4,1,7298.0,0.0,45.0,38,>50K
42122,28,4,108100.0,9,13.0,2,3,5,1,0,99999.0,0.0,25.0,38,>50K
42123,20,3,146398.0,9,13.0,4,9,1,2,0,0.0,0.0,40.0,38,<=50K
42124,13,3,324120.0,11,9.0,2,5,0,4,1,0.0,0.0,50.0,38,<=50K
42125,12,3,367329.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,<=50K
42126,12,6,301582.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,<=50K
42127,58,3,222789.0,9,13.0,6,9,1,4,0,0.0,0.0,6.0,38,<=50K
42128,41,3,170108.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
42129,25,5,82297.0,5,4.0,2,7,5,2,0,0.0,0.0,50.0,38,<=50K
42130,45,1,180162.0,6,5.0,0,10,1,2,1,0.0,0.0,24.0,38,<=50K
42131,28,1,348172.0,9,13.0,2,4,0,1,1,7298.0,0.0,40.0,38,>50K
42132,21,3,809585.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,>50K
42133,19,5,67728.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,>50K
42134,53,3,163057.0,11,9.0,6,9,1,4,0,2009.0,0.0,40.0,38,<=50K
42135,25,5,102069.0,5,4.0,2,11,0,4,1,0.0,0.0,30.0,38,<=50K
42136,30,1,149700.0,12,14.0,2,9,0,4,1,15024.0,0.0,35.0,38,>50K
42137,25,5,109273.0,15,10.0,4,2,4,4,1,0.0,0.0,40.0,38,<=50K
42138,26,3,393354.0,15,10.0,2,0,5,2,0,0.0,0.0,38.0,38,>50K
42139,20,3,226947.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
42140,19,6,86805.0,15,10.0,2,3,5,4,0,7298.0,0.0,39.0,38,>50K
42141,10,3,493689.0,9,13.0,4,12,1,2,0,0.0,0.0,40.0,9,<=50K
42142,37,3,299324.0,4,3.0,3,6,4,4,1,0.0,0.0,40.0,25,<=50K
42143,31,5,353012.0,11,9.0,2,2,0,4,1,0.0,1902.0,40.0,38,>50K
42144,12,3,174419.0,11,9.0,4,7,4,4,0,0.0,0.0,30.0,38,<=50K
42145,12,3,209472.0,11,9.0,2,6,0,4,1,0.0,0.0,38.0,38,<=50K
42146,20,3,295127.0,15,10.0,0,7,1,4,1,0.0,0.0,47.0,38,<=50K
42147,38,4,182273.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,38,<=50K
42148,50,3,228200.0,11,9.0,2,8,5,2,0,0.0,0.0,20.0,38,<=50K
42149,34,3,263836.0,11,9.0,6,5,1,4,1,0.0,0.0,30.0,38,<=50K
42150,18,3,178948.0,12,14.0,4,9,4,4,0,0.0,0.0,32.0,38,<=50K
42151,24,3,43945.0,5,4.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
42152,47,5,253296.0,11,9.0,6,7,2,4,0,0.0,0.0,40.0,38,<=50K
42153,6,3,240137.0,4,3.0,4,5,1,4,1,0.0,0.0,55.0,25,<=50K
42154,32,3,24712.0,9,13.0,4,7,1,1,0,0.0,0.0,35.0,29,<=50K
42155,21,5,342635.0,9,13.0,2,9,0,4,1,0.0,0.0,70.0,38,<=50K
42156,45,3,115387.0,11,9.0,4,5,2,2,0,0.0,0.0,40.0,38,<=50K
42157,45,5,182998.0,5,4.0,2,2,0,4,1,0.0,0.0,10.0,38,<=50K
42158,53,3,133248.0,11,9.0,2,9,0,4,1,0.0,0.0,14.0,38,<=50K
42159,28,5,246891.0,12,14.0,0,2,1,4,1,0.0,0.0,40.0,38,<=50K
42160,3,3,30035.0,7,12.0,4,11,3,4,0,0.0,0.0,40.0,38,<=50K
42161,21,3,175232.0,11,9.0,2,6,0,4,1,0.0,0.0,48.0,38,<=50K
42162,33,4,140516.0,9,13.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
42163,23,3,64980.0,15,10.0,2,0,0,2,1,0.0,0.0,55.0,38,>50K
42164,13,3,155781.0,11,9.0,2,2,0,4,1,0.0,0.0,70.0,38,<=50K
42165,35,0,192065.0,15,10.0,5,3,1,4,0,0.0,0.0,40.0,38,<=50K
42166,11,5,227890.0,9,13.0,4,9,1,2,1,0.0,0.0,50.0,38,>50K
42167,45,5,162249.0,11,9.0,2,13,0,4,1,0.0,0.0,30.0,38,<=50K
42168,14,3,165949.0,11,9.0,0,7,4,4,0,0.0,0.0,40.0,38,<=50K
42169,23,3,445382.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
42170,17,3,211948.0,11,9.0,0,11,1,4,0,0.0,1590.0,40.0,38,<=50K
